step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
1288,0.42226341366767883,0.5,0.0,0.0,-3.264145612716675,-0.00049692572792992,-3.6922621726989746,0.0,-0.37600770592689514,0.0,-1.1682904643706138e-10,-6.553858150626368e-11,0.0,-0.6614017486572266,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1388479769229889,0.0,35.29669952392578,0.15000000596046448,735.173828125,-0.03293810784816742,0.24851037561893463,-0.10112783312797546,-0.10664701461791992,0.029773283749818802,-1.0274869203567505,-1.3107717037200928,0.0,0.0,0.3319737911224365,-17.16044044494629,-0.13185879588127136,-0.008412331342697144,-0.01598561741411686,0.7645979523658752,0.008733825758099556,0.021715223789215088,-0.08443421870470047,0.016724681481719017,0.3151854872703552,-0.1370237171649933,-0.3515685498714447,-0.022180799394845963,0.10001946985721588,-0.04389044642448425,-7.921894550323486,-71.6219253540039,0.9969171285629272,0.07846146821975708,-0.08592414855957031,-0.11260369420051575,-0.04903411865234375,-0.03815160691738129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,0.36794209480285645,0.5,0.0,0.0,-3.337728500366211,-0.0008091445197351277,-0.6332241296768188,0.0,-0.3762948215007782,0.0,-1.146789815886784e-10,-6.553858150626368e-11,0.0,-0.5535928606987,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13526780903339386,0.0,35.29669952392578,0.15000000596046448,737.0247802734375,-0.15794658660888672,0.2731502652168274,-0.018223434686660767,-0.07948099076747894,0.02763395383954048,-0.9701584577560425,-1.3107717037200928,0.0,0.0,0.34848082065582275,-17.18697738647461,-0.12428946793079376,0.053677864372730255,-0.06620971858501434,0.6952235698699951,-0.007753920275717974,0.06624218076467514,-0.08909232169389725,-0.02315422333776951,0.2835957407951355,-0.12369086593389511,-0.31319737434387207,-0.008351743221282959,0.10307484865188599,-0.045667216181755066,-13.316593170166016,-65.77217102050781,0.9969179630279541,-0.07845108211040497,-0.03606224060058594,-0.10319994390010834,-0.047870635986328125,-0.03798118233680725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,0.9670037627220154,0.5,0.0,0.0,-3.337069511413574,-0.0004239276167936623,-0.46729594469070435,0.0,-0.37607982754707336,0.0,-1.1730276472388113e-10,-1.1584075365611568e-10,0.0,-0.4819820523262024,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.12868787348270416,0.0,35.2618408203125,0.15000000596046448,738.0254516601562,0.048836901783943176,-0.12749767303466797,-0.10683172196149826,-0.11085318773984909,0.0472133494913578,-1.0300986766815186,-2.316815137863159,0.0,0.0,0.3485894203186035,-17.214780807495117,-0.12200991809368134,0.08836845308542252,-0.09342274814844131,0.602283239364624,0.00332086905837059,0.042864348739385605,-0.10228252410888672,-0.044155534356832504,0.171749547123909,-0.10694008320569992,-0.31623560190200806,-0.046054136008024216,0.12762483954429626,-0.05664642155170441,-19.487058639526367,-62.83036422729492,0.9723695516586304,-0.2334468811750412,-0.0008754730224609375,-0.09076660871505737,-0.046787261962890625,-0.037787243723869324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,0.19531311094760895,0.20005695521831512,-0.00015246839029714465,-0.012727977707982063,-3.7696454524993896,0.0,0.0,0.0,0.0,0.0,-1.1541768929479446e-10,-6.347063152833954e-11,0.0,-0.03339581564068794,0.0,-1.1918449401855469,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.3188627064228058,0.0,35.18500518798828,0.15000000596046448,0.0,-0.5880082249641418,0.11423347890377045,0.5770007967948914,0.01879444345831871,-0.03952047973871231,-0.9585246443748474,-1.269412636756897,0.0,0.0,0.0021600117906928062,0.00018099695444107056,-0.000661361962556839,-0.0006690509617328644,-0.00694875605404377,0.07892438024282455,0.08262931555509567,0.014528966508805752,0.0216459222137928,0.004542130511254072,0.018135786056518555,0.009934449568390846,0.029599566012620926,-0.00048041046829894185,0.0,0.0,0.0,0.0,0.9238811135292053,-0.38267964124679565,-17.50796890258789,-0.36686351895332336,-17.15343475341797,-0.36686351895332336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,0.934485912322998,0.5,0.0,0.0,-4.8029584884643555,-0.03318198025226593,-7.982522964477539,0.0,-0.3750041127204895,0.0,-9.249458837734537e-11,-6.347063152833954e-11,0.0,-0.08034975826740265,0.0,-1.1918449401855469,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.06303174793720245,-2.7069284915924072,-0.11921947449445724,-0.02102694660425186,0.04077092930674553,-1.0302488803863525,-1.269412636756897,0.0,0.0,0.011775897815823555,-0.01773786172270775,-0.05155990272760391,0.08061123639345169,0.06768947094678879,0.15196853876113892,0.0036670295521616936,0.055088724941015244,-0.10980826616287231,-0.2810378968715668,0.3559603691101074,0.3751179873943329,0.40729281306266785,0.04327883943915367,0.8973459005355835,0.2507845163345337,19.085376739501953,-20.811838150024414,0.8526452779769897,-0.5224902629852295,-17.465974807739258,-0.36972254514694214,-17.174453735351562,-0.3635824918746948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,0.8723897933959961,0.5,0.0,0.0,-4.808091163635254,-4.1812869312707335e-05,-1.527182698249817,0.0,-0.3750000596046448,0.0,-7.249369854411825e-11,-6.347063152833954e-11,0.0,-0.19761833548545837,0.0,-1.1918449401855469,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.13270939886569977,-2.9362847805023193,0.13867218792438507,-0.054268669337034225,0.00452723354101181,-0.9480015635490417,-1.269412636756897,0.0,0.0,0.00778820738196373,-0.03234544396400452,-0.10608170181512833,0.15606805682182312,0.15811148285865784,0.23466219007968903,-0.004413811955600977,0.054067958146333694,-0.08609264343976974,-0.3145434558391571,0.41367918252944946,0.39618006348609924,0.4442656636238098,-0.007857844233512878,1.033308506011963,0.35822632908821106,29.50804328918457,-27.44932746887207,0.7604060769081116,-0.6494479179382324,-17.423748016357422,-0.3740501403808594,-17.16683006286621,-0.3582908511161804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,0.9136205315589905,0.5,0.0,0.0,-4.803529739379883,-0.00031421674066223204,-0.13955891132354736,0.0,-0.3749855160713196,0.0,-7.927337952740032e-11,-6.347063152833954e-11,0.0,-0.3352704346179962,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.05063192546367645,-2.6112945079803467,0.07415537536144257,-0.1577473133802414,0.005314163863658905,-0.9889521598815918,-1.269412636756897,0.0,0.0,0.022715849801898003,-0.05220011621713638,-0.1511043906211853,0.22528399527072906,0.22970817983150482,0.31402936577796936,0.0006215441972017288,0.09439551085233688,-0.12486817687749863,-0.24673615396022797,0.3584498465061188,0.35816285014152527,0.349673330783844,0.037921275943517685,1.1117801666259766,0.38637492060661316,33.177032470703125,-28.147510528564453,0.6494524478912354,-0.7604022026062012,-17.383087158203125,-0.3794187605381012,-17.158672332763672,-0.34985363483428955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,0.9842785000801086,0.5,0.0,0.0,-4.820688247680664,-0.0007197802187874913,-0.11490136384963989,0.0,-0.3749504089355469,0.0,-7.69124486321715e-11,-6.347063152833954e-11,0.0,-0.488211452960968,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.05931435525417328,-2.2900450229644775,0.14235831797122955,-0.1896650642156601,0.0038386397063732147,-0.9863952994346619,-1.269412636756897,0.0,0.0,0.040438808500766754,-0.05435636639595032,-0.20351861417293549,0.31945446133613586,0.2894079387187958,0.37796688079833984,-0.001616799272596836,0.06337189674377441,-0.09977734088897705,-0.22587108612060547,0.4071727395057678,0.32419300079345703,0.35531219840049744,0.0011081754928454757,1.0779730081558228,0.3959659934043884,31.773151397705078,-25.062381744384766,0.5225083231925964,-0.8526341915130615,-17.34100341796875,-0.3862000107765198,-17.15557098388672,-0.33760374784469604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,0.9966161847114563,0.5,0.0,0.0,-4.821788311004639,-0.0006478476570919156,-0.018788883462548256,0.0,-0.37494611740112305,0.0,-6.962347365302435e-11,-6.347063152833954e-11,0.0,-0.6521121263504028,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.04044926166534424,-2.052739143371582,-0.18116094172000885,-0.27966514229774475,-0.009448003023862839,-0.9978501796722412,-1.269412636756897,0.0,0.0,0.057221829891204834,-0.07092355936765671,-0.2649553418159485,0.3940443992614746,0.348955899477005,0.452860951423645,0.007894644513726234,0.14447088539600372,-0.044747259467840195,-0.2471061795949936,0.3877299427986145,0.17848701775074005,0.35712844133377075,-0.03921520337462425,1.080825686454773,0.4032663106918335,33.08369445800781,-24.660755157470703,0.3826851546764374,-0.9238788485527039,-17.295406341552734,-0.3953384459018707,-17.16119384765625,-0.32066571712493896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,0.9504567980766296,0.5,0.0,0.0,-4.615266799926758,-0.0004492205916903913,-0.017384685575962067,0.0,-0.37495309114456177,0.0,-6.081322945217238e-11,-6.347063152833954e-11,0.0,-0.827056348323822,0.0,-1.1918449401855469,-4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.0879993736743927,-1.8609212636947632,-0.15687277913093567,-0.25265029072761536,-0.011232219636440277,-0.9921936392784119,-1.269412636756897,0.0,0.0,0.0907055139541626,-0.09233935922384262,-0.29090991616249084,0.477419912815094,0.3850767910480499,0.5452623963356018,-0.009620754048228264,0.15838579833507538,-0.02800818160176277,-0.15199248492717743,0.39759793877601624,0.0853261947631836,0.3589889109134674,-0.030472850427031517,1.0264784097671509,0.40181824564933777,31.77800941467285,-24.835968017578125,0.2334526777267456,-0.9723681807518005,-17.24697494506836,-0.4075116515159607,-17.17558479309082,-0.2987343966960907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,0.8782287836074829,0.5,0.0,0.0,-4.061356544494629,-0.0002443725534249097,-0.1271691620349884,0.0,-0.37497028708457947,0.0,-5.26838503378535e-11,-6.347063152833954e-11,0.0,-1.0170259475708008,0.0,-1.1918449401855469,-4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.16799356043338776,-1.654322862625122,-0.1787605583667755,-0.33028870820999146,0.005702488124370575,-0.9251250624656677,-1.269412636756897,0.0,0.0,0.1163298711180687,-0.10063352435827255,-0.3391101360321045,0.5563247799873352,0.39033472537994385,0.6096879243850708,-0.00750364363193512,0.17404699325561523,-0.06316061317920685,-0.12865959107875824,0.4447952210903168,0.06391038745641708,0.3550941050052643,-0.006004777736961842,1.0244145393371582,0.39619961380958557,32.63212966918945,-28.29824447631836,0.07845702767372131,-0.9969174861907959,-17.197616577148438,-0.4229704439640045,-17.19727897644043,-0.2720354199409485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,0.8270760774612427,0.5,0.0,0.0,-3.5353827476501465,-9.007324842968956e-05,-0.04295048862695694,0.0,-0.3749878406524658,0.0,-4.6346586290990643e-11,-6.347063152833954e-11,0.0,-1.230294108390808,0.0,-1.1918449401855469,-4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.005117267370223999,-1.4229159355163574,-0.1305505335330963,-0.3149993419647217,-0.004373781383037567,-0.9574508666992188,-1.269412636756897,0.0,0.0,0.15969862043857574,-0.10613294690847397,-0.3529249131679535,0.6252739429473877,0.41027605533599854,0.7014131546020508,0.008596474304795265,0.13282352685928345,-0.05507570505142212,-0.12627585232257843,0.4476497769355774,0.055821776390075684,0.4314897656440735,0.013202453032135963,0.9948555827140808,0.39628955721855164,31.573768615722656,-30.079830169677734,-0.07845552265644073,-0.9969176054000854,-17.149951934814453,-0.44138655066490173,-0.5669360756874084,-0.24111908674240112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,0.000968851032666862,0.5,0.0,0.0,-3.739698886871338,-0.005328062921762466,-3.0249221324920654,0.0,-0.3750532269477844,0.0,-9.836800644869026e-12,-6.347063152833954e-11,0.0,-1.2765933275222778,0.0,-1.1918449401855469,-4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.016579553484916687,2.415203332901001,0.011835247278213501,-0.33892735838890076,-0.02340433932840824,-0.9012816548347473,-1.269412636756897,0.0,0.0,0.19514751434326172,-0.0899207592010498,-0.34301960468292236,0.5945528745651245,0.33822545409202576,0.7881197333335876,0.005152057856321335,0.12902890145778656,0.10034709423780441,0.22646990418434143,-0.3672833740711212,-0.3486744463443756,0.3886806070804596,0.003391087055206299,0.25228461623191833,0.26915979385375977,14.208464622497559,-30.688846588134766,-0.23343637585639954,-0.9723720550537109,-17.127683639526367,-0.4336889386177063,-0.590994656085968,-0.20451046526432037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,0.0038950135931372643,0.5,0.0,0.0,-3.591977119445801,-0.0014511244371533394,-2.3082971572875977,0.0,-0.37502408027648926,0.0,3.108224441716878e-11,-6.347063152833954e-11,0.0,-1.2967513799667358,0.0,-1.1918449401855469,-4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.007454290986061096,1.9085676670074463,0.11440612375736237,-0.2885226905345917,-0.044907599687576294,-0.9660981297492981,-1.269412636756897,0.0,0.0,0.21261882781982422,-0.0892288088798523,-0.2903324365615845,0.5141654014587402,0.2811332941055298,0.8498275876045227,-0.007505325134843588,0.17157678306102753,0.08052504062652588,0.22661066055297852,-0.37820369005203247,-0.17857585847377777,0.3797473907470703,0.01755259744822979,0.1607954502105713,0.23668044805526733,3.0897152423858643,-41.04228591918945,-0.38268375396728516,-0.9238793849945068,-17.125778198242188,-0.4060301184654236,-0.5973014235496521,-0.16473643481731415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,0.016949893906712532,0.5,0.0,0.0,-4.140140533447266,-0.0033860974945127964,-2.946436643600464,0.0,-0.3750324249267578,0.0,5.344132775197963e-11,-6.347063152833954e-11,0.0,-1.0702130794525146,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.1496618390083313,1.0929951667785645,-0.17118902504444122,-0.23089022934436798,-0.04727253317832947,-0.9410595297813416,-1.269412636756897,0.0,0.0,0.26845723390579224,-0.07064075767993927,-0.2497367411851883,0.43656882643699646,0.25586920976638794,0.7895679473876953,0.00024218298494815826,0.16863799095153809,0.04157625511288643,0.08014015108346939,-0.3846847712993622,-0.009811947122216225,-0.3868339955806732,-0.03745872899889946,-0.013494469225406647,0.3784729838371277,-8.677681922912598,-53.537147521972656,-0.5224940776824951,-0.8526429533958435,-17.162826538085938,-0.3180438280105591,-0.5783406496047974,-0.12320010364055634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,0.0429757684469223,0.5,0.0,0.0,-3.6657917499542236,-0.00040035651181824505,-1.3028039932250977,0.0,-0.37501001358032227,0.0,3.885663318881072e-11,-6.347063152833954e-11,0.0,-0.8885576128959656,0.0,-1.1918449401855469,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.19605852663516998,0.9938660264015198,-0.09893354028463364,-0.27799418568611145,0.037833813577890396,-0.9977256655693054,-1.269412636756897,0.0,0.0,0.29746708273887634,-0.07490039616823196,-0.23848281800746918,0.36496683955192566,0.28816521167755127,0.7157565951347351,-0.0074385954067111015,0.22513237595558167,0.0014244497288018465,0.07487832754850388,-0.40997591614723206,0.18231172859668732,-0.3637869954109192,-0.04240644350647926,-0.024823583662509918,0.3975411653518677,-16.80198097229004,-61.554359436035156,-0.6494396924972534,-0.7604130506515503,-17.21881675720215,-0.223414808511734,-0.5381805300712585,-0.07937288284301758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,0.36601704359054565,0.5,0.0,0.0,-3.284855842590332,-0.15856501460075378,-0.3792915344238281,0.0,-0.40201857686042786,0.0,1.7336833357806114e-11,-6.347063152833954e-11,0.0,-0.7406301498413086,0.0,-16.0,0.0,0.0,0.0,-19.999998092651367,4.0,0.0,0.0,-1.8435306549072266,0.0,-34.81587600708008,0.15000000596046448,-4.855751037597656,-0.18939688801765442,-1.0941189527511597,0.10957951843738556,-0.18362092971801758,-0.03942542150616646,-0.9683480262756348,-1.269412636756897,0.0,0.0,0.35271576046943665,-0.07334208488464355,-0.22848497331142426,0.2946179211139679,0.32361218333244324,0.6265487670898438,-0.0027451515197753906,0.04826519638299942,-0.013233691453933716,-0.13421732187271118,-0.27848756313323975,0.05763374641537666,-0.3595922291278839,-0.025004709139466286,0.013849735260009766,0.39192843437194824,-18.10368537902832,-67.57376098632812,-0.7604050636291504,-0.6494490504264832,-17.286327362060547,-0.13502562046051025,-0.5027120113372803,-0.03810341656208038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,0.27832654118537903,0.5,0.0,0.0,-3.2037336826324463,-0.25561973452568054,-1.9442623853683472,0.0,-0.3614726960659027,0.0,1.5390709269102326e-13,-6.347063152833954e-11,0.0,-0.6220349669456482,0.0,-16.0,0.0,0.0,0.0,-19.999998092651367,4.0,0.0,0.0,-0.010363582521677017,0.0,-35.0486946105957,0.15000000596046448,-4.001392364501953,0.17308984696865082,-1.0301686525344849,0.10761667788028717,-0.21045267581939697,-0.01445496454834938,-0.9415920376777649,-1.269412636756897,0.0,0.0,0.34242287278175354,-0.05888652056455612,-0.24248602986335754,0.2287290245294571,0.33698636293411255,0.5546203851699829,0.00120648555457592,0.012650037184357643,0.0352008230984211,-0.08697158843278885,-0.3378731906414032,0.09333006292581558,-0.3631529211997986,-0.02460997737944126,0.06141314655542374,0.3890026807785034,-31.955120086669922,-65.97322082519531,-0.8526365160942078,-0.5225045680999756,-17.379901885986328,-0.09648707509040833,-0.5125556588172913,-0.03830495476722717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,0.3068844676017761,0.5,0.0,0.0,-3.2664175033569336,-0.0003567121457308531,-0.09887027740478516,0.0,-0.37144649028778076,0.0,-9.511356979796659e-12,-6.347063152833954e-11,0.0,-0.5259575843811035,0.0,-16.0,-4.0,0.0,0.0,-19.999998092651367,4.0,0.0,0.0,-0.011885708197951317,0.0,-35.185001373291016,0.15000000596046448,-3.993051528930664,-0.16739127039909363,-1.0276049375534058,-0.05821862816810608,-0.25871482491493225,0.029994074255228043,-0.9851018190383911,-1.269412636756897,0.0,0.0,0.3513388931751251,-0.07633204758167267,-0.261433869600296,0.16482098400592804,0.35489606857299805,0.47434988617897034,0.006585879251360893,-0.004663792438805103,0.01858731545507908,-0.078737273812294,-0.24627046287059784,0.15422187745571136,-0.4045095145702362,0.053446829319000244,0.1026376262307167,0.3544185161590576,-34.64796447753906,-67.59578704833984,-0.9238805174827576,-0.3826810419559479,-17.47797203063965,-0.06771436333656311,-0.5128392577171326,-0.03840428590774536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,0.1891631931066513,0.5,0.0,0.0,-3.349590301513672,-0.0003765856090467423,-0.06114229932427406,0.0,-0.36964869499206543,0.0,-5.4135112191600054e-12,-6.347063152833954e-11,0.0,-0.44577404856681824,0.0,-16.0,-4.0,0.0,0.0,-19.999998092651367,4.0,0.0,0.0,-0.006741195917129517,0.0,-35.2618408203125,0.15000000596046448,-3.979407548904419,0.10970105230808258,-0.6587414145469666,-0.19283916056156158,-0.29448196291923523,-0.031033001840114594,-1.0058428049087524,-1.269412636756897,0.0,0.0,0.3533676862716675,-0.07030945271253586,-0.2822280824184418,0.13196709752082825,0.38122716546058655,0.3948640525341034,0.009908890351653099,-0.029404962435364723,0.026855064556002617,-0.03592732548713684,-0.2129429131746292,0.05982419475913048,-0.37088680267333984,0.013854652643203735,0.08886565268039703,0.3167303204536438,-37.046382904052734,-68.19596099853516,-0.9723691940307617,-0.2334483563899994,-17.567317962646484,-0.05143211781978607,-0.5131139159202576,-0.03838326036930084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,0.09156880527734756,0.5,0.0,0.0,-3.275709629058838,-0.04568999260663986,-0.023726975545287132,0.0,-0.37497007846832275,0.0,1.833162961706325e-12,-6.347063152833954e-11,0.0,-0.42866426706314087,0.0,-16.0,-4.0,0.0,0.0,4.0,-14.64384651184082,0.0,0.0,-4.2555952072143555,0.0,0.0,0.15000000596046448,0.0,0.17989705502986908,0.4493592381477356,-0.174996480345726,-0.28366386890411377,0.001535113900899887,-1.010619044303894,-1.269412636756897,0.0,0.0,0.3584049642086029,-0.06500772386789322,-0.2883145213127136,0.09610605984926224,0.37349772453308105,0.3906821608543396,-0.008511942811310291,0.04518699273467064,-0.026129424571990967,0.05055481195449829,-0.10625165700912476,-0.03440162539482117,-0.5226259827613831,-0.23657344281673431,0.0786316841840744,0.3009430170059204,-38.561988830566406,-67.92158508300781,-0.996916651725769,-0.07846780121326447,-17.5999755859375,-0.04959331452846527,-0.515505313873291,-0.0382908433675766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
