step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
64,0.0005637851427309215,0.5,0.0,0.0,-3.2195992469787598,-0.00017387607658747584,-0.009968756698071957,0.0,-0.5609887838363647,0.0,-9.58318667476643e-12,-1.4584844443277234e-10,0.0,-0.04406685754656792,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.17071007192134857,0.0,34.815887451171875,0.15000000596046448,0.029548754915595055
65,0.0009478423744440079,0.5,0.0,0.0,-3.2086129188537598,-0.001337794354185462,-0.043220698833465576,0.0,-0.7499846816062927,0.0,-1.0452853860254407e-11,-1.4584844443277234e-10,0.0,-0.039591312408447266,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.03763759881258011,0.0,35.048702239990234,0.15000000596046448,0.038429420441389084
66,0.0019074350129812956,0.5,0.0,0.0,-3.200443744659424,-4.466099926503375e-05,-0.10266278684139252,0.0,-0.7498056888580322,0.0,-1.4517155706716967e-11,-1.4584844443277234e-10,0.0,-0.03597686439752579,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.0026655287947505713,0.0,35.18500518798828,0.15000000596046448,0.04017195478081703
67,0.002259011846035719,0.5,0.0,0.0,-3.2007715702056885,-7.847408596717287e-06,-0.11420942842960358,0.0,-0.7500576376914978,0.0,-1.919852297971314e-11,-1.4584844443277234e-10,0.0,-0.034932445734739304,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.0028887297958135605,0.0,35.2618408203125,0.15000000596046448,0.04193009063601494
68,0.004228019621223211,0.5,0.0,0.0,-3.208211898803711,-6.643215601798147e-05,-0.17494384944438934,0.0,-0.37404659390449524,0.0,-2.3875875235224164e-11,-1.4584844443277234e-10,0.0,-0.06382863968610764,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.001407982432283461,0.0,35.29669952392578,0.15000000596046448,0.043173059821128845
69,0.0036599813029170036,0.5,0.0,0.0,-1.6764975786209106,-4.424249709700234e-06,-0.017475878819823265,0.0,-0.37457776069641113,0.0,-2.653481774583799e-11,-1.4584844443277234e-10,0.0,-0.11502964049577713,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.0025431860703974962,0.0,35.29669952392578,0.15000000596046448,0.04473636671900749
70,0.008272402919828892,0.5,0.0,0.0,-3.2197959423065186,-6.318169471342117e-05,-0.019203947857022285,0.0,-0.3733671307563782,0.0,-3.056137287682503e-11,-1.4584844443277234e-10,0.0,-0.17826703190803528,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.0018756270874291658,0.0,35.2618408203125,0.15000000596046448,0.046119846403598785
71,0.012778336182236671,0.5,0.0,0.0,-3.2110142707824707,-3.4689590393099934e-05,-0.0032633605878800154,0.0,-0.3736783564090729,0.0,-3.520420413516412e-11,-1.4584844443277234e-10,0.0,-0.25662457942962646,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.002049927832558751,0.0,35.18500518798828,0.15000000596046448,0.04751834645867348
72,0.011361783370375633,0.5,0.0,0.0,-3.2042272090911865,-0.00019879751198459417,-0.13305610418319702,0.0,-0.37512895464897156,0.0,-3.9501391740914826e-11,-1.4584844443277234e-10,0.0,-0.18962682783603668,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.006508983671665192,0.0,35.0487060546875,0.15000000596046448,0.05011744797229767
73,0.03649730607867241,0.5,0.0,0.0,-2.1472525596618652,-5.516066448763013e-05,-0.216353178024292,0.0,-0.3752514123916626,0.0,-4.491505778414506e-11,-1.4584844443277234e-10,0.0,-0.14964532852172852,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.002972780726850033,0.0,34.815887451171875,0.15000000596046448,0.052088480442762375
74,0.18037660419940948,0.5,0.0,0.0,-3.2215189933776855,-0.00012957073340658098,-0.38070204854011536,0.0,-0.3731834292411804,0.0,-5.8088065607586614e-11,-1.4584844443277234e-10,0.0,-0.24509595334529877,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.00012626938405446708,0.0,34.40550994873047,0.15000000596046448,0.0512189045548439
75,0.09757363051176071,0.5,0.0,0.0,-1.6491764783859253,-0.0020121957641094923,-0.7996491193771362,0.0,-0.3718304932117462,0.0,-6.949962133573351e-11,-1.4584844443277234e-10,0.0,-0.3447917401790619,0.0,-1.2503015995025635,-4.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.001315950881689787,0.0,33.62112045288086,0.15000000596046448,0.05045774579048157
76,0.005662279203534126,0.5,0.0,0.0,-3.2061829566955566,-0.0010050138225778937,-3.3423471450805664,0.0,-0.06459031254053116,0.0,-6.158847043469251e-11,-1.4584844443277234e-10,0.0,-0.2910326421260834,0.0,-1.2503015995025635,-4.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.10507294535636902,0.0,31.90545654296875,0.15000000596046448,0.03893463313579559
77,0.0009347395389340818,0.5,0.0,0.0,-3.206221103668213,-0.00017092711641453207,-1.06984543800354,0.0,0.0,0.0,-3.78573804249438e-11,-1.4584844443277234e-10,0.0,-0.24457105994224548,0.0,-1.2503015995025635,-4.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.09124505519866943,0.0,27.33880615234375,0.15000000596046448,0.02592553198337555
78,0.001571144093759358,0.5,0.0,0.0,-3.2932355403900146,-0.000868237460963428,-0.8644490242004395,0.0,0.0,0.0,-2.079481899175395e-11,-1.4584844443277234e-10,0.0,-0.20457249879837036,0.0,-1.2503015995025635,0.0,0.0,0.0,4.0,-13.671403884887695,0.0,0.0,-0.012168931774795055,0.0,13.147216796875,0.15000000596046448,0.010480304248631
79,0.013095147907733917,0.5,0.0,0.0,-3.2215218544006348,-0.001912013627588749,-0.8977013826370239,0.0,-0.2553325593471527,0.0,-2.4182440772069214e-11,-1.4584844443277234e-10,0.0,-0.23205171525478363,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.1726330667734146,0.0,13.147134780883789,0.15000000596046448,0.1078408882021904
80,0.005159690976142883,0.5,0.0,0.0,-3.236635446548462,-0.0007118210778571665,-0.7740316390991211,0.0,-0.3717975318431854,0.0,-3.166727990944196e-11,-1.4584844443277234e-10,0.0,-0.2881188690662384,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02180001512169838,0.0,27.33877944946289,0.15000000596046448,0.265450119972229
81,0.003689817851409316,0.5,0.0,0.0,-3.241834878921509,-0.00021198115427978337,-0.36451733112335205,0.0,-0.3728078007698059,0.0,-3.3212849137598255e-11,-1.4584844443277234e-10,0.0,-0.35085150599479675,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.027007170021533966,0.0,31.90544891357422,0.15000000596046448,0.3395913541316986
82,0.0023122651036828756,0.5,0.0,0.0,-3.2401199340820312,-0.00019268004689365625,-0.10672207921743393,0.0,-0.3729453384876251,0.0,-2.7131456803441978e-11,-1.4584844443277234e-10,0.0,-0.4196992516517639,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03491809219121933,0.0,33.62111282348633,0.15000000596046448,0.39695990085601807
83,0.0024641260970383883,0.5,0.0,0.0,-3.2273192405700684,-0.00020405989198479801,-0.06696859002113342,0.0,-0.3735615313053131,0.0,-2.4311773080820664e-11,-1.4584844443277234e-10,0.0,-0.4969621002674103,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.038678526878356934,0.0,34.40550994873047,0.15000000596046448,0.45454901456832886
84,0.004190049134194851,0.5,0.0,0.0,-3.211858034133911,-0.0001644955191295594,-0.10165133327245712,0.0,-0.37414199113845825,0.0,-2.4781657628758502e-11,-1.4584844443277234e-10,0.0,-0.5858895182609558,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.038327593356370926,0.0,34.815887451171875,0.15000000596046448,0.5154626369476318
85,0.008780333213508129,0.5,0.0,0.0,-3.208503484725952,-9.88842875813134e-05,-0.2035340964794159,0.0,-0.3742557168006897,0.0,-2.9649446092738785e-11,-1.4584844443277234e-10,0.0,-0.6882097125053406,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.036000825464725494,0.0,35.048702239990234,0.15000000596046448,0.5795305967330933
86,0.016634535044431686,0.5,0.0,0.0,-3.201023578643799,-3.0079354473855346e-05,-0.41751110553741455,0.0,-0.3747633695602417,0.0,-3.6870128478083686e-11,-1.4584844443277234e-10,0.0,-0.8094636797904968,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.034560468047857285,0.0,35.18500518798828,0.15000000596046448,0.6479549407958984
87,0.03723018616437912,0.5,0.0,0.0,-3.204145908355713,-1.3830286661686841e-05,-0.6996893882751465,0.0,-0.3752613067626953,0.0,-4.5518856045534406e-11,-1.4584844443277234e-10,0.0,-0.9563595056533813,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02912386879324913,0.0,35.2618408203125,0.15000000596046448,0.7191109657287598
88,0.038899920880794525,0.5,0.0,0.0,-3.2448484897613525,-0.0002312248689122498,-0.5654287338256836,0.0,-0.3757809102535248,0.0,-5.218117604677275e-11,-1.4584844443277234e-10,0.0,-0.7715582847595215,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0297863706946373,0.0,35.29669952392578,0.15000000596046448,0.8030702471733093
89,0.05902702733874321,0.5,0.0,0.0,-1.6000950336456299,-4.179270035820082e-05,-0.03194355592131615,0.0,-0.3748750388622284,0.0,-5.736789168708789e-11,-1.4584844443277234e-10,0.0,-0.783531665802002,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.033193182200193405,0.0,35.29669952392578,0.15000000596046448,0.8911994099617004
90,0.054905690252780914,0.5,0.0,0.0,-3.2137866020202637,-0.00015344872372224927,-0.038949690759181976,0.0,-0.37541043758392334,0.0,-5.962300098083517e-11,-1.4584844443277234e-10,0.0,-0.6370307207107544,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04094671830534935,0.0,35.2618408203125,0.15000000596046448,0.9980748295783997
91,0.1134193018078804,0.5,0.0,0.0,-3.202742338180542,-2.4159371605492197e-05,-0.09785369038581848,0.0,-0.37518423795700073,0.0,-6.441400191015134e-11,-1.4584844443277234e-10,0.0,-0.7855882048606873,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.032545965164899826,0.0,35.18500518798828,0.15000000596046448,1.108405590057373
92,0.11512357741594315,0.5,0.0,0.0,-3.2367560863494873,-0.00018346095748711377,-0.22711746394634247,0.0,-0.37564560770988464,0.0,-6.873358132652996e-11,-1.4584844443277234e-10,0.0,-0.6547240018844604,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03578425943851471,0.0,35.0487060546875,0.15000000596046448,1.2389955520629883
93,0.2100415825843811,0.5,0.0,0.0,-1.6003159284591675,-5.611784217762761e-05,-0.15143983066082,0.0,-0.37475019693374634,0.0,-7.557469927643723e-11,-1.4584844443277234e-10,0.0,-0.6795627474784851,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0357273705303669,0.0,34.815887451171875,0.15000000596046448,1.3736822605133057
94,0.23877041041851044,0.5,0.0,0.0,-3.20931077003479,-0.00015522971807513386,-0.032705310732126236,0.0,-0.3750503659248352,0.0,-8.085901392895778e-11,-1.4584844443277234e-10,0.0,-0.5654764771461487,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04355759173631668,0.0,34.40550994873047,0.15000000596046448,1.5251468420028687
95,0.5490275025367737,0.5,0.0,0.0,-3.205069065093994,-6.52206435916014e-05,-0.2516573667526245,0.0,-0.3742924630641937,0.0,-9.156025243539645e-11,-1.4584844443277234e-10,0.0,-0.6968882083892822,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.03152252733707428,0.0,33.62112045288086,0.15000000596046448,1.6536152362823486
96,0.448282390832901,0.5,0.0,0.0,-3.3151204586029053,-0.0006298988009802997,-0.7897372245788574,0.0,-0.37585318088531494,0.0,-9.897412750481394e-11,-1.4584844443277234e-10,0.0,-0.5914684534072876,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.041286688297986984,0.0,31.90545654296875,0.15000000596046448,1.7638713121414185
97,0.6364322900772095,0.5,0.0,0.0,-3.2060365676879883,-4.0063972846837714e-05,-0.21590043604373932,0.0,-0.37500935792922974,0.0,-1.0623543017507231e-10,-1.4584844443277234e-10,0.0,-0.49390074610710144,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04435720294713974,0.0,27.338808059692383,0.15000000596046448,1.6980994939804077
98,0.6631136536598206,0.5,0.0,0.0,-3.2055859565734863,-8.03493894636631e-05,-0.5373715162277222,0.0,-0.3748705983161926,0.0,-1.0935398420119924e-10,-1.4584844443277234e-10,0.0,-0.40998491644859314,0.0,-0.5329534411430359,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0551752969622612,0.0,13.14722728729248,0.15000000596046448,0.9250889420509338
99,0.4269046187400818,0.5,0.0,0.0,-3.2492258548736572,-0.016724996268749237,-0.6480434536933899,0.0,-0.375085711479187,0.0,-1.0910726488955191e-10,-1.4584844443277234e-10,0.0,-0.3891802728176117,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.024780308827757835,0.0,13.147126197814941,0.15000000596046448,1.2157701253890991
100,0.05564454570412636,0.5,0.0,0.0,-3.2081260681152344,-0.006158961448818445,-0.7906492948532104,0.0,-0.3749363124370575,0.0,-9.228765668334304e-11,-1.4584844443277234e-10,0.0,-0.388766884803772,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.33492961525917053,0.0,27.338775634765625,0.15000000596046448,2.598923683166504
101,0.01451307162642479,0.5,0.0,0.0,-3.2112061977386475,-0.0005911015905439854,-0.43454450368881226,0.0,-0.3750261664390564,0.0,-6.715633604770233e-11,-1.4584844443277234e-10,0.0,-0.38927027583122253,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.1396597921848297,0.0,31.905445098876953,0.15000000596046448,3.1576356887817383
102,0.014500136487185955,0.5,0.0,0.0,-3.2228124141693115,-0.0007862319471314549,-0.1632329523563385,0.0,-0.37503141164779663,0.0,-4.834322525626433e-11,-1.4584844443277234e-10,0.0,-0.38395437598228455,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.18544088304042816,0.0,33.62111282348633,0.15000000596046448,3.4927210807800293
103,0.02245236560702324,0.5,0.0,0.0,-3.2209384441375732,-0.0006449536886066198,-0.08403585106134415,0.0,-0.37503087520599365,0.0,-4.4610350136142785e-11,-1.4584844443277234e-10,0.0,-0.37174996733665466,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.21436959505081177,0.0,34.40550994873047,0.15000000596046448,3.775423049926758
104,0.0371980257332325,0.5,0.0,0.0,-3.214564561843872,-0.00031931910780258477,-0.058731354773044586,0.0,-0.37502986192703247,0.0,-4.880264595219508e-11,-1.4584844443277234e-10,0.0,-0.35176265239715576,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.23980771005153656,0.0,34.815887451171875,0.15000000596046448,4.04934024810791
105,0.08471748977899551,0.5,0.0,0.0,-3.2103755474090576,-0.00020979769760742784,-0.06513027846813202,0.0,-0.3750480115413666,0.0,-5.677022393846265e-11,-1.4584844443277234e-10,0.0,-0.3221394121646881,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.3133317530155182,0.0,35.048702239990234,0.15000000596046448,4.33790922164917
106,0.10555277019739151,0.5,0.0,0.0,-3.207286834716797,-2.050255352514796e-05,-0.10336501151323318,0.0,-0.37498146295547485,0.0,-6.471948671427086e-11,-1.4584844443277234e-10,0.0,-0.2874966859817505,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.26909077167510986,0.0,35.18500518798828,0.15000000596046448,4.64508056640625
107,0.16334788501262665,0.5,0.0,0.0,-3.208742380142212,-9.320976096205413e-05,-0.08175399899482727,0.0,-0.37503939867019653,0.0,-7.210039509875088e-11,-1.4584844443277234e-10,0.0,-0.24858298897743225,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.30430835485458374,0.0,35.2618408203125,0.15000000596046448,4.977268218994141
108,0.17937396466732025,0.5,0.0,0.0,-3.220365524291992,-0.00013939521159045398,-0.1904059499502182,0.0,0.0,0.0,-7.677206786960156e-11,-1.4584844443277234e-10,0.0,-0.24387679994106293,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.2422599196434021,0.0,35.29669952392578,0.15000000596046448,5.3169403076171875
109,0.16023652255535126,0.5,0.0,0.0,-3.217045545578003,-0.0006605304079130292,-0.023802878335118294,0.0,0.0,0.0,-7.91431642443996e-11,-1.4584844443277234e-10,0.0,-0.26107218861579895,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.18867336213588715,0.0,35.29669952392578,0.15000000596046448,5.666810035705566
110,0.2061055302619934,0.5,0.0,0.0,-3.2166521549224854,-0.00019825149502139539,-0.00017631528316996992,0.0,0.0,0.0,-8.027135900423588e-11,-1.4584844443277234e-10,0.0,-0.2866738438606262,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.18967647850513458,0.0,35.2618408203125,0.15000000596046448,6.04569149017334
111,0.21937398612499237,0.5,0.0,0.0,-3.2133162021636963,-0.00029497448122128844,-0.013588891364634037,0.0,0.0,0.0,-8.1941287088938e-11,-1.4584844443277234e-10,0.0,-0.3252750635147095,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.21995843946933746,0.0,35.18500518798828,0.15000000596046448,6.452765941619873
112,0.2389691025018692,0.5,0.0,0.0,-3.219111204147339,-0.0006933840923011303,-0.054963119328022,0.0,-0.09769453853368759,0.0,-8.441809057346816e-11,-1.4584844443277234e-10,0.0,-0.3811310827732086,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.22727614641189575,0.0,35.0487060546875,0.15000000596046448,6.889184474945068
113,0.17599359154701233,0.5,0.0,0.0,-3.2088003158569336,-0.15184961259365082,-0.5490263104438782,0.0,-0.3753553032875061,0.0,-8.367415094134856e-11,-1.4584844443277234e-10,0.0,-0.27562814950942993,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.8056620359420776,0.0,34.815887451171875,0.15000000596046448,7.409908771514893
114,0.4695345163345337,0.5,0.0,0.0,-3.232534170150757,-0.00011930311302421615,-0.6058617234230042,0.0,-0.3734126091003418,0.0,-8.849838917246444e-11,-1.4584844443277234e-10,0.0,-0.22279690206050873,0.0,-8.762398719787598,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04698992148041725,0.0,34.405517578125,0.15000000596046448,7.533849716186523
115,0.6065150499343872,0.5,0.0,0.0,-1.6967421770095825,-0.00041596259688958526,-0.9144590497016907,0.0,-0.37473738193511963,0.0,-9.808071022021636e-11,-1.4584844443277234e-10,0.0,-0.23360739648342133,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.027757767587900162,0.0,33.62112045288086,0.15000000596046448,7.528360366821289
116,0.41202613711357117,0.5,0.0,0.0,-3.200767993927002,-0.00270469905808568,-1.5200235843658447,0.0,-0.08985640108585358,0.0,-1.0453913429353534e-10,-1.4584844443277234e-10,0.0,-0.21720844507217407,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04178398847579956,0.0,31.905460357666016,0.15000000596046448,7.00524377822876
117,0.18458129465579987,0.5,0.0,0.0,-3.266119956970215,-0.0015003718435764313,-0.9748970866203308,0.0,-0.1119348555803299,0.0,-9.691088903585054e-11,-1.4584844443277234e-10,0.0,-0.21715565025806427,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02201608009636402,0.0,27.33881187438965,0.15000000596046448,5.8469696044921875
118,0.1707628071308136,0.5,0.0,0.0,-3.2480781078338623,-0.0007276642718352377,-1.3023715019226074,0.0,-0.37483736872673035,0.0,-8.578456694996461e-11,-1.4584844443277234e-10,0.0,-0.23577818274497986,0.0,-8.762398719787598,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.01119200699031353,0.0,13.147237777709961,0.15000000596046448,2.7627851963043213
119,0.13000135123729706,0.5,0.0,0.0,-3.2540481090545654,-0.08328091353178024,-1.3999274969100952,0.0,-0.3749682903289795,0.0,-7.83356643441202e-11,-1.4584844443277234e-10,0.0,-0.2574174106121063,0.0,-8.867071151733398,-4.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.0004292243393138051,0.0,13.147115707397461,0.15000000596046448,1.3876410722732544
120,0.16236615180969238,0.5,0.0,0.0,-3.2067272663116455,-0.000354000338120386,-0.8386317491531372,0.0,-0.3741762340068817,0.0,-7.711483535066677e-11,-1.4584844443277234e-10,0.0,-0.2997572124004364,0.0,-8.867071151733398,-4.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.05214919149875641,0.0,27.338773727416992,0.15000000596046448,3.0876359939575195
121,0.08893908560276031,0.5,0.0,0.0,-3.2556402683258057,-0.00023051882453728467,-0.4762483835220337,0.0,-0.3723832368850708,0.0,-7.41235545165253e-11,-1.4584844443277234e-10,0.0,-0.3621348738670349,0.0,-8.867071151733398,-4.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.06986658275127411,0.0,31.905445098876953,0.15000000596046448,3.8842313289642334
122,0.07848294824361801,0.5,0.0,0.0,-3.2589192390441895,-0.0003678494831547141,-0.11614002287387848,0.0,-0.3725219964981079,0.0,-7.058357370803847e-11,-1.4584844443277234e-10,0.0,-0.42961224913597107,0.0,-8.867071151733398,-4.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.07971245795488358,0.0,33.62111282348633,0.15000000596046448,4.446900367736816
123,0.09759826958179474,0.5,0.0,0.0,-3.2510135173797607,-0.0003530181711539626,-0.06098930537700653,0.0,-0.3728267550468445,0.0,-6.772829519441359e-11,-1.4584844443277234e-10,0.0,-0.5033649206161499,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.08362006396055222,0.0,34.40550994873047,0.15000000596046448,4.959607124328613
124,0.13650839030742645,0.5,0.0,0.0,-3.229692220687866,-0.00021573752746917307,-0.07748313993215561,0.0,-0.3734551966190338,0.0,-7.024373444020071e-11,-1.4584844443277234e-10,0.0,-0.58611661195755,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.08446510136127472,0.0,34.815887451171875,0.15000000596046448,5.47596549987793
125,0.19473685324192047,0.5,0.0,0.0,-3.223661422729492,-0.0001267616025870666,-0.15856106579303741,0.0,-0.37365663051605225,0.0,-7.555746306397992e-11,-1.4584844443277234e-10,0.0,-0.6795730590820312,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.08473997563123703,0.0,35.048702239990234,0.15000000596046448,6.015676975250244
126,0.2336708903312683,0.5,0.0,0.0,-3.2089836597442627,-4.824922143598087e-05,-0.24135443568229675,0.0,-0.37414485216140747,0.0,-8.101268961224761e-11,-1.4584844443277234e-10,0.0,-0.7893747687339783,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.08959199488162994,0.0,35.18500518798828,0.15000000596046448,6.603816032409668
127,0.33801010251045227,0.5,0.0,0.0,-3.2048449516296387,-5.138746200827882e-05,-0.49057066440582275,0.0,-0.3746015131473541,0.0,-8.692462721837657e-11,-1.4584844443277234e-10,0.0,-0.9183206558227539,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.09282103925943375,0.0,35.2618408203125,0.15000000596046448,7.2410783767700195
128,0.4946408271789551,0.5,0.0,0.0,-3.2067465782165527,-9.62375124800019e-05,-0.5123468041419983,0.0,-0.37430721521377563,0.0,-9.434752284986914e-11,-1.4584844443277234e-10,0.0,-1.073000431060791,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.09035693109035492,0.0,35.29669952392578,0.15000000596046448,7.923410892486572
129,0.5744134783744812,0.5,0.0,0.0,-3.214597225189209,-0.000320671679219231,-0.5423870086669922,0.0,-0.37531203031539917,0.0,-1.0227745039781411e-10,-1.4584844443277234e-10,0.0,-0.8822078704833984,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.09906765818595886,0.0,35.29669952392578,0.15000000596046448,8.698389053344727
130,0.5977431535720825,0.5,0.0,0.0,-3.2154626846313477,-0.0003641348157543689,-0.021203484386205673,0.0,-0.375465452671051,0.0,-1.0761145446958054e-10,-1.4584844443277234e-10,0.0,-0.744634747505188,0.0,-8.867071151733398,0.0,0.0,0.0,4.0,2.711148262023926,0.0,0.0,-0.11133011430501938,0.0,35.2618408203125,0.15000000596046448,9.566905975341797
