step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
864,0.8490408062934875,0.5,0.0,0.0,-3.2154574394226074,-0.0008583636372350156,-0.00870811939239502,0.0,-0.3750201463699341,0.0,-4.8683047176867333e-11,-7.211600761003467e-11,0.0,-0.15652906894683838,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.19454365968704224,0.0,34.81588363647461,0.15000000596046448,-7.722437134205506e-10,-7.537671042889826e-10,5.0366906825805025e-12,6.61491261072511e-12,-2.244830189790381e-11,271.78192138671875,-6.171193417392473e-11,0.1384524255990982,-0.10013216733932495,-0.040480807423591614,-0.011932823807001114,-0.0049074627459049225,-1.049648642539978,-1.4423201084136963,0.0,0.0,0.3244326412677765,-7.819694519042969,-0.03281666338443756,-0.07193190604448318,-0.18682990968227386,0.1883053034543991,0.006540590897202492,-0.04796743392944336,-0.05329449102282524,0.040634989738464355,0.09400060027837753,0.06968536227941513,-0.2551723122596741,0.04318196699023247,-0.0641573965549469,-0.13832737505435944,-17.26616859436035,-20.10202407836914,-0.7604066133499146,-0.6494472622871399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,0.8847742080688477,0.5,0.0,0.0,-3.209625482559204,-0.00011518112296471372,-0.013243565335869789,0.0,-0.3750174641609192,0.0,-5.160443947160864e-11,-7.211600761003467e-11,0.0,-0.11083833873271942,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.2023593783378601,0.0,35.0486946105957,0.15000000596046448,-7.724022532684671e-10,-7.56400664325696e-10,5.047969420940435e-12,6.4824113958639185e-12,-2.228970480411263e-11,277.44635009765625,-5.907840883168092e-11,0.15249551832675934,-0.12203145027160645,-0.043710678815841675,-0.06788919866085052,0.03187758848071098,-0.9824181199073792,-1.4423201084136963,0.0,0.0,0.32257142663002014,-7.840391159057617,-0.017828723415732384,-0.043057188391685486,-0.17242729663848877,0.13973912596702576,-0.005122980568557978,-0.04224250465631485,-0.0649309903383255,0.03510679677128792,0.10418849438428879,0.1373191475868225,-0.2684440612792969,0.04331248626112938,-0.03310324624180794,-0.10621267557144165,-16.914350509643555,-19.007225036621094,-0.8526377081871033,-0.5225025415420532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,0.9105720520019531,0.5,0.0,0.0,-3.2075986862182617,-0.00015058915596455336,-0.01638336107134819,0.0,-0.3750155568122864,0.0,-5.4459062259759605e-11,-7.211600761003467e-11,0.0,-0.06574735790491104,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.2291841208934784,0.0,35.185001373291016,0.15000000596046448,-7.725673434322289e-10,-7.59577123421451e-10,5.054366647438968e-12,6.210562879943593e-12,-2.21245764764344e-11,282.6044616699219,-5.590190810256246e-11,0.11254803836345673,0.025566592812538147,0.18513299524784088,-0.06386210769414902,0.046999018639326096,-0.9785492420196533,-1.4423201084136963,0.0,0.0,0.3241017162799835,-7.848489761352539,-0.03727123886346817,-0.03102329559624195,-0.1456678956747055,0.08330132067203522,-0.00626537436619401,-0.05105659365653992,-0.023016924038529396,0.03070279397070408,0.07407895475625992,0.12653613090515137,-0.2625201642513275,0.01570999063551426,-0.005406084004789591,-0.06452462077140808,-16.56207847595215,-17.777698516845703,-0.9238755702972412,-0.38269296288490295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0.8394963145256042,0.5,0.0,0.0,-3.2122817039489746,-0.00027483489247970283,-0.012873871251940727,0.0,-0.6586809158325195,0.0,-5.4472041460806864e-11,-7.211600761003467e-11,0.0,-0.03417997062206268,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.2851491868495941,0.0,35.2618408203125,0.15000000596046448,-7.727292694603705e-10,-7.632492970977012e-10,5.055247453283895e-12,5.848984057504891e-12,-2.1962738919190095e-11,287.28704833984375,-5.222978646801657e-11,-0.03678333759307861,0.3013693690299988,-0.13598434627056122,-0.032830558717250824,-0.007490638643503189,-0.9636024832725525,-1.4423201084136963,0.0,0.0,0.31632447242736816,-7.853810787200928,-0.01901082508265972,-0.003638109192252159,-0.10546102374792099,0.017486808821558952,-0.007334602065384388,0.037273306399583817,-0.025764603167772293,0.028000742197036743,0.07642605155706406,0.1700602024793625,-0.3098040521144867,0.012786603532731533,-0.008032770827412605,-0.0314241498708725,-16.496641159057617,-16.645442962646484,-0.9723697900772095,-0.23344604671001434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,0.9112294912338257,0.5,0.0,0.0,-3.2012577056884766,-0.0004971300368197262,-0.0499495305120945,0.0,-0.7500206828117371,0.0,-5.458598156815597e-11,-7.211600761003467e-11,0.0,-0.017224907875061035,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.021438995376229286,0.0,35.29669952392578,0.15000000596046448,-7.730726059307358e-10,-7.67565178083629e-10,5.053463723869722e-12,5.435827569316709e-12,-2.1619416326612573e-11,296.3175048828125,-4.79138360931497e-11,-0.11215192079544067,-0.13763877749443054,-0.1259201169013977,-0.07575402408838272,-0.010723963379859924,-1.0334540605545044,-1.4423201084136963,0.0,0.0,0.30643901228904724,-7.863338470458984,-0.016888340935111046,-0.001849289983510971,-0.0732671245932579,-0.009282499551773071,-0.006145457737147808,0.04231945425271988,-0.09838002175092697,-0.048201557248830795,-0.10047890245914459,0.2218138724565506,-0.021357685327529907,-0.003337341593578458,-0.026022525504231453,0.028645368292927742,-15.032452583312988,-14.958086013793945,-0.9969168305397034,-0.07846543937921524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,0.8690493106842041,0.5,0.0,0.0,-3.2050371170043945,-0.00015320131205953658,-0.06247507408261299,0.0,-0.7492774128913879,0.0,-5.4124406345668064e-11,-7.211600761003467e-11,0.0,0.0,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.029170937836170197,0.0,35.29669952392578,0.15000000596046448,-7.73124508857137e-10,-7.723329753517305e-10,5.051057228727673e-12,5.09324960679125e-12,-2.156748564463573e-11,297.6640319824219,-4.31461325001159e-11,0.1319664567708969,0.19090108573436737,0.11718963086605072,0.010221842676401138,-0.03223395347595215,-0.9750493764877319,-1.4423201084136963,0.0,0.0,0.32017195224761963,-7.889040946960449,-0.029011761769652367,-0.01444273255765438,-0.02948099561035633,0.00046954210847616196,-0.009011857211589813,-0.022038791328668594,-0.08735938370227814,0.023899037390947342,-0.03532983735203743,0.2205347865819931,-0.019970325753092766,0.01663110964000225,-0.07077395915985107,0.07896550744771957,-17.270694732666016,-13.847570419311523,-0.9969170689582825,0.07846232503652573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,0.8119240403175354,0.5,0.0,0.0,-3.21209716796875,-0.003938252106308937,-0.00021410678164102137,0.0,-0.750286877155304,0.0,-5.320300450195603e-11,-7.211600761003467e-11,0.0,-0.001256537507288158,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.1340690702199936,0.0,35.2618408203125,0.15000000596046448,-7.731827955659298e-10,-7.770398768869313e-10,5.048180623523635e-12,4.8983187297957365e-12,-2.1509218017801146e-11,298.884033203125,-3.843922749546813e-11,0.07130511105060577,0.13269589841365814,-0.09379052370786667,0.00968870148062706,0.009502366185188293,-0.9610665440559387,-1.4423201084136963,0.0,0.0,0.3114754259586334,-7.901905536651611,-0.02887710928916931,-0.032838307321071625,0.010392846539616585,-0.0019209254533052444,-0.002820957452058792,-0.012290477752685547,-0.01599757932126522,0.012529480271041393,-0.07176892459392548,0.1778521090745926,0.07011902332305908,0.04329458624124527,-0.05664241686463356,0.06395792216062546,-17.186918258666992,-13.965753555297852,-0.9723705053329468,0.2334430068731308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,0.7608981132507324,0.5,0.0,0.0,-3.226177453994751,-0.00068115652538836,-0.004142181947827339,0.0,-0.7508070468902588,0.0,-4.95262789113049e-11,-7.211600761003467e-11,0.0,-0.010107683949172497,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.044783491641283035,0.0,35.18500518798828,0.15000000596046448,-7.732456897002749e-10,-7.811337687790854e-10,5.044743702636856e-12,4.816253732636833e-12,-2.1446275311198804e-11,299.8705749511719,-3.4345342542208e-11,-0.1856537014245987,0.17325003445148468,-0.11420422792434692,0.0041776299476623535,-0.03046596795320511,-1.0376105308532715,-1.4423201084136963,0.0,0.0,0.324134886264801,-7.897685527801514,-0.008065667003393173,-0.05098570138216019,0.028482167050242424,0.008783934637904167,-0.0032210652716457844,-0.025292683392763138,-0.023443860933184624,-0.0001102834939956665,-0.12910869717597961,0.15238188207149506,-0.02990315668284893,0.04153455048799515,-0.07154630124568939,0.055465877056121826,-16.8502140045166,-14.513981819152832,-0.9238826036453247,0.38267597556114197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,0.853028416633606,0.5,0.0,0.0,-3.250899076461792,-0.00011937388626392931,-0.019639132544398308,0.0,-0.7506754398345947,0.0,-4.88339403637017e-11,-7.211600761003467e-11,0.0,-0.026211977005004883,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03226819634437561,0.0,35.0487060546875,0.15000000596046448,-7.733276796706434e-10,-7.844279670266019e-10,5.04015839480898e-12,4.780407406729248e-12,-2.1364306157511948e-11,300.8405456542969,-3.1051158172479276e-11,-0.0643727034330368,0.320024311542511,0.05574820935726166,-0.006555899977684021,-0.02502448298037052,-0.9727293252944946,-1.4423201084136963,0.0,0.0,0.3137179911136627,-7.913210391998291,-0.011316255666315556,-0.07016880810260773,0.05219225585460663,0.008058315142989159,0.00496855191886425,0.026996612548828125,-0.09552116692066193,-0.0031415224075317383,-0.10009731352329254,0.1328834742307663,-0.018762681633234024,-0.029174963012337685,-0.06050429120659828,0.053772471845149994,-15.79075813293457,-13.596735000610352,-0.852639377117157,0.5224998593330383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,0.9373037219047546,0.5,0.0,0.0,-3.2173409461975098,-0.0044418638572096825,-0.10702593624591827,0.0,-0.7503587007522583,0.0,-5.2484069174019155e-11,-7.211600761003467e-11,0.0,-0.0396723747253418,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.12031137943267822,0.0,34.81589126586914,0.15000000596046448,-7.733827467326648e-10,-7.870742946280984e-10,5.034935576103683e-12,4.7496273407332534e-12,-2.1309185319062784e-11,300.2829895019531,-2.8404761182043714e-11,-0.03737927973270416,-0.04415169358253479,-0.034110039472579956,-0.025302579626441002,-0.024891363456845284,-1.0492032766342163,-1.4423201084136963,0.0,0.0,0.32449743151664734,-7.928029537200928,-0.015566082671284676,-0.08960447460412979,0.06654943525791168,-0.008556073531508446,0.004999607801437378,0.036239054054021835,-0.009629547595977783,-0.014810520224273205,-0.03544611856341362,0.11196780204772949,0.08507442474365234,-0.024805117398500443,-0.08299422264099121,0.08963269740343094,-13.758151054382324,-11.033668518066406,-0.7604086399078369,0.6494448781013489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,0.9396377801895142,0.5,0.0,0.0,-3.2760467529296875,-0.0047392030246555805,-0.22499023377895355,0.0,-0.7511311769485474,0.0,-5.730355426281086e-11,-7.211600761003467e-11,0.0,-0.04844515398144722,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.18899166584014893,0.0,34.40552520751953,0.15000000596046448,-7.734397566849793e-10,-7.887716590992966e-10,5.029705384823613e-12,4.662436235702838e-12,-2.1252251694581226e-11,298.2166748046875,-2.670745916089068e-11,0.19892631471157074,-0.0840434581041336,-0.19080843031406403,-0.05353248119354248,0.0446510873734951,-1.0461654663085938,-1.4423201084136963,0.0,0.0,0.32170724868774414,-7.932058811187744,-0.01977831870317459,-0.10993234068155289,0.07475151866674423,-0.00854851771146059,0.0062256306409835815,-0.02980048395693302,-0.05415593460202217,-0.01563321426510811,-0.023028720170259476,-0.03722146898508072,0.08032667636871338,-0.012453454546630383,-0.0648847222328186,0.03304629772901535,-9.054319381713867,-10.425835609436035,-0.6494554877281189,0.760399580001831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,0.9448131322860718,0.5,0.0,0.0,-3.2069337368011475,-0.03370435908436775,-1.3829554319381714,0.0,-0.5722174644470215,0.0,-6.688264525545051e-11,-7.211600761003467e-11,0.0,-0.06505025923252106,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03041110746562481,0.0,33.62113952636719,0.15000000596046448,-7.734705098627614e-10,-7.902548615490446e-10,5.027847062299973e-12,4.588255556742249e-12,-2.1221495047352157e-11,292.1911315917969,-2.52242567111427e-11,-0.03405429422855377,-0.7984114289283752,0.14864607155323029,-0.06297779083251953,0.0049487873911857605,-1.0325736999511719,-1.4423201084136963,0.0,0.0,0.314853698015213,-7.946023941040039,-0.033456165343523026,-0.12636788189411163,0.10293449461460114,0.030733546242117882,-0.006941527593880892,-0.034192245453596115,-0.08607824146747589,-0.06794824451208115,-0.11178397387266159,0.18098364770412445,0.42329245805740356,0.03104540705680847,-0.13025158643722534,0.16774402558803558,2.5678279399871826,-8.637310981750488,-0.5224987268447876,0.8526400327682495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,0.45698270201683044,0.5,0.0,0.0,-3.2017822265625,-0.0006306938594207168,-0.7236864566802979,0.0,-0.3749426603317261,0.0,-8.641242582596576e-11,-7.211600761003467e-11,0.0,-0.1160615012049675,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.10179745405912399,0.0,31.905502319335938,0.15000000596046448,-7.733830797995722e-10,-7.923711131674338e-10,5.036796500712537e-12,4.597242291709547e-12,-2.1308899089689248e-11,275.1776428222656,-2.3107958255219607e-11,0.00045277178287506104,-1.9954591989517212,-0.08164339512586594,-0.027562696486711502,0.02784835919737816,-0.9658398032188416,-1.4423201084136963,0.0,0.0,0.3194442093372345,-7.968753337860107,-0.06321761757135391,-0.11605541408061981,0.16131100058555603,0.0931435376405716,-0.009182913228869438,0.025391101837158203,-0.07448291033506393,-0.23660102486610413,0.06491465866565704,0.28179675340652466,0.2828384339809418,-0.03499569371342659,-0.09954839944839478,0.3027113676071167,11.071057319641113,-8.426170349121094,-0.38268885016441345,0.9238772988319397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,0.6916424036026001,0.5,0.0,0.0,-3.222038507461548,-0.0004904069355688989,-0.15604689717292786,0.0,-0.3749212622642517,0.0,-1.0249653903393607e-10,-7.211600761003467e-11,0.0,-0.18072913587093353,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.11762726306915283,0.0,27.338943481445312,0.15000000596046448,-7.732738893651003e-10,-7.941986512882693e-10,5.044950568411366e-12,4.485033438389463e-12,-2.141809472833156e-11,233.56370544433594,-2.1280381970467666e-11,-0.04932132363319397,-1.496855616569519,0.0004518479108810425,-0.1379125714302063,0.046087492257356644,-0.9536246061325073,-1.4423201084136963,0.0,0.0,0.332256555557251,-8.002830505371094,-0.08562786877155304,-0.12335336208343506,0.20016776025295258,0.15676744282245636,0.0019117491319775581,-0.021408919245004654,-0.116678886115551,-0.16151268780231476,-0.05130010470747948,0.1760501116514206,0.34407904744148254,0.02535625733435154,-0.13282595574855804,0.2667247951030731,9.869877815246582,-12.189075469970703,-0.23344171047210693,0.9723708033561707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,0.9089471697807312,0.5,0.0,0.0,-3.2338321208953857,-0.0005026765284128487,-0.18956109881401062,0.0,-0.37489303946495056,0.0,-1.0216863466361303e-10,-7.211600761003467e-11,0.0,-0.24649284780025482,0.0,-1.8545340299606323,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.087277352809906,0.0,13.147624015808105,0.15000000596046448,-7.731747464490013e-10,-7.950230473952047e-10,5.0500736405167945e-12,4.089194694661957e-12,-2.1517277543070534e-11,111.3594741821289,-2.0455980659361828e-11,-0.11643397063016891,-1.1533050537109375,-0.1252821385860443,-0.07596936821937561,-0.03020321950316429,-0.9921747446060181,-1.4423201084136963,0.0,0.0,0.3285270035266876,-8.017183303833008,-0.10983607918024063,-0.14551831781864166,0.23951992392539978,0.23967485129833221,-0.007655130699276924,0.01664574258029461,-0.09533093869686127,-0.1299927681684494,-0.12830746173858643,0.024914754554629326,0.37914249300956726,-0.01208736002445221,-0.17832668125629425,0.22366884350776672,8.34972095489502,-16.268451690673828,-0.07846099883317947,0.996917188167572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,0.5530092120170593,0.5,0.0,0.0,-3.392124891281128,-2.749407030933071e-05,-0.12472797930240631,0.0,-0.3737807869911194,0.0,-7.585859024272779e-11,-7.211600761003467e-11,0.0,-0.3255772292613983,0.0,-2.021188735961914,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.04129762575030327,0.0,13.146729469299316,0.15000000596046448,-7.724618722448895e-10,-7.951027614083728e-10,5.706159936919031e-12,3.838212733753288e-12,-6.321029810685275e-11,125.19058990478516,-2.037630134066326e-11,0.03990437090396881,0.5247645378112793,0.025228261947631836,-0.13267967104911804,0.023442883044481277,-0.9943289160728455,-1.4423201084136963,0.0,0.0,0.3393428325653076,-8.022927284240723,-0.099176324903965,-0.2240862399339676,0.20116429030895233,0.32177871465682983,-0.006187139078974724,-0.016650576144456863,0.00575063843280077,0.09720420837402344,-0.3504882752895355,-0.17762704193592072,0.37743517756462097,0.03530282899737358,-0.5439122319221497,0.12046099454164505,7.538129806518555,-19.68456268310547,0.07845155149698257,0.9969179034233093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,0.3196093738079071,0.5,0.0,0.0,-4.837985515594482,-0.00022778214770369232,-0.012889067642390728,0.0,-0.37207987904548645,0.0,-4.533722008925878e-11,-7.211600761003467e-11,0.0,-0.4149380624294281,0.0,-2.021188735961914,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.054101813584566116,0.0,27.33864402770996,0.15000000596046448,-7.722045225477814e-10,-7.951650449200542e-10,6.719774042762694e-12,3.8428800072654035e-12,-6.346759923170353e-11,261.63800048828125,-2.031402650259917e-11,-0.1182442158460617,1.234885811805725,-0.13319718837738037,-0.07893797755241394,0.048685718327760696,-0.9466313123703003,-1.4423201084136963,0.0,0.0,0.3277084529399872,-8.031107902526855,-0.09220676869153976,-0.29985976219177246,0.16291198134422302,0.3809736669063568,0.0059307292103767395,-0.027818812057375908,-0.0613359697163105,0.133517786860466,-0.4024913012981415,-0.24462004005908966,0.39301711320877075,0.042885273694992065,-0.9860895872116089,0.02297506295144558,6.564434051513672,-20.053071975708008,0.2334473431110382,0.9723694324493408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0.1890125721693039,0.5,0.0,0.0,-4.816930294036865,-0.00012603435607161373,-0.01688728854060173,0.0,-0.373289555311203,0.0,-1.985006256588484e-11,-7.211600761003467e-11,0.0,-0.5197966694831848,0.0,-2.021188735961914,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06577139347791672,0.0,31.9054012298584,0.15000000596046448,-7.729233919562262e-10,-7.952359881713278e-10,7.720880358663695e-12,3.846924948730512e-12,-6.274876451772826e-11,307.08514404296875,-2.0243119680518618e-11,-0.12171898037195206,1.3935922384262085,-0.031661465764045715,-0.06636345386505127,-0.0002931132912635803,-0.9982892870903015,-1.4423201084136963,0.0,0.0,0.33333513140678406,-8.019039154052734,-0.05722280591726303,-0.38596710562705994,0.1288294494152069,0.47239840030670166,-0.005546607542783022,0.03501998260617256,0.019452476873993874,0.11246036738157272,-0.44652825593948364,-0.25682541728019714,0.3621698021888733,0.0254389476031065,-1.0185272693634033,-0.02456512488424778,5.533585071563721,-19.263916015625,0.38268008828163147,0.923880934715271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,0.1386144757270813,0.5,0.0,0.0,-4.644206523895264,-3.957321314373985e-05,-0.02936878614127636,0.0,-0.37502163648605347,0.0,-9.195652919680164e-12,-7.211600761003467e-11,0.0,-0.6478196978569031,0.0,-2.021188735961914,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07188663631677628,0.0,33.62109375,0.15000000596046448,-7.743051755326746e-10,-7.953129266269343e-10,8.73329967371328e-12,3.850148498629746e-12,-6.13669878801737e-11,325.60260009765625,-2.0166111835973055e-11,-0.008631095290184021,1.8686327934265137,-0.09111954271793365,-0.008301835507154465,-0.04322325065732002,-1.043974757194519,-1.4423201084136963,0.0,0.0,0.3368794620037079,-8.025543212890625,-0.03310353308916092,-0.47500714659690857,0.07142645865678787,0.5470262169837952,0.006626669317483902,-0.04243536666035652,0.04299534112215042,0.15454164147377014,-0.3970727026462555,-0.2842111587524414,0.4340706765651703,0.030151505023241043,-1.0277953147888184,-0.05838083475828171,4.045715808868408,-18.41427230834961,0.5224906802177429,0.8526449799537659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
